"Step","saturate_moe1Bsparse_15B - train/CE loss","saturate_moe1Bsparse_15B - train/CE loss__MIN","saturate_moe1Bsparse_15B - train/CE loss__MAX","saturate_moe1Bolmo_15B - train/CE loss","saturate_moe1Bolmo_15B - train/CE loss__MIN","saturate_moe1Bolmo_15B - train/CE loss__MAX","saturate_135M_15B_03 - train/CE loss","saturate_135M_15B_03 - train/CE loss__MIN","saturate_135M_15B_03 - train/CE loss__MAX","saturate_1B_15B.py - train/CE loss","saturate_1B_15B.py - train/CE loss__MIN","saturate_1B_15B.py - train/CE loss__MAX","saturate_271M_15_2_cont - train/CE loss","saturate_271M_15_2_cont - train/CE loss__MIN","saturate_271M_15_2_cont - train/CE loss__MAX","saturate_271M_15B_2 - train/CE loss","saturate_271M_15B_2 - train/CE loss__MIN","saturate_271M_15B_2 - train/CE loss__MAX"
"858","","","","","","","3.877983331680298","3.877983331680298","3.877983331680298","","","","3.7387633323669434","3.7387633323669434","3.7387633323669434","","",""
"859","","","","","","","3.8787152767181396","3.8787152767181396","3.8787152767181396","","","","3.7426366806030273","3.7426366806030273","3.7426366806030273","","",""
"860","","","","","","","3.854177236557007","3.854177236557007","3.854177236557007","","","","3.7181825637817383","3.7181825637817383","3.7181825637817383","","",""
"861","","","","","","","3.9067304134368896","3.9067304134368896","3.9067304134368896","","","","3.7725350856781006","3.7725350856781006","3.7725350856781006","","",""
"862","","","","","","","3.863287925720215","3.863287925720215","3.863287925720215","","","","3.7327938079833984","3.7327938079833984","3.7327938079833984","","",""
"863","","","","","","","3.8990020751953125","3.8990020751953125","3.8990020751953125","","","","3.765265941619873","3.765265941619873","3.765265941619873","","",""
"864","","","","","","","3.8772318363189697","3.8772318363189697","3.8772318363189697","","","","3.7465291023254395","3.7465291023254395","3.7465291023254395","","",""
"865","","","","","","","3.8785030841827393","3.8785030841827393","3.8785030841827393","","","","3.745290517807007","3.745290517807007","3.745290517807007","","",""
"866","","","","","","","3.869072437286377","3.869072437286377","3.869072437286377","","","","3.7386646270751953","3.7386646270751953","3.7386646270751953","","",""
"867","","","","","","","3.87039852142334","3.87039852142334","3.87039852142334","","","","3.739506483078003","3.739506483078003","3.739506483078003","","",""
"868","","","","","","","3.8639705181121826","3.8639705181121826","3.8639705181121826","","","","3.734497308731079","3.734497308731079","3.734497308731079","","",""
"869","","","","","","","3.858090877532959","3.858090877532959","3.858090877532959","","","","3.7299892902374268","3.7299892902374268","3.7299892902374268","","",""
"870","","","","","","","3.8854336738586426","3.8854336738586426","3.8854336738586426","","","","3.757399320602417","3.757399320602417","3.757399320602417","","",""
"871","","","","","","","3.8354990482330322","3.8354990482330322","3.8354990482330322","","","","3.7065978050231934","3.7065978050231934","3.7065978050231934","","",""
"872","","","","","","","3.8662242889404297","3.8662242889404297","3.8662242889404297","","","","3.7328109741210938","3.7328109741210938","3.7328109741210938","","",""
"873","","","","","","","3.9013447761535645","3.9013447761535645","3.9013447761535645","","","","3.7708771228790283","3.7708771228790283","3.7708771228790283","","",""
"874","","","","","","","3.8562285900115967","3.8562285900115967","3.8562285900115967","","","","3.7272775173187256","3.7272775173187256","3.7272775173187256","","",""
"875","","","","","","","3.846815347671509","3.846815347671509","3.846815347671509","","","","3.7163782119750977","3.7163782119750977","3.7163782119750977","","",""
"876","","","","","","","3.866065502166748","3.866065502166748","3.866065502166748","","","","3.7363572120666504","3.7363572120666504","3.7363572120666504","","",""
"877","","","","","","","3.8313333988189697","3.8313333988189697","3.8313333988189697","","","","3.694397211074829","3.694397211074829","3.694397211074829","","",""
"878","","","","","","","3.8708205223083496","3.8708205223083496","3.8708205223083496","","","","3.733152389526367","3.733152389526367","3.733152389526367","","",""
"879","","","","","","","3.8532774448394775","3.8532774448394775","3.8532774448394775","","","","3.7221012115478516","3.7221012115478516","3.7221012115478516","","",""
"880","","","","","","","3.875349998474121","3.875349998474121","3.875349998474121","","","","3.7419095039367676","3.7419095039367676","3.7419095039367676","","",""
"881","","","","","","","3.8661515712738037","3.8661515712738037","3.8661515712738037","","","","3.727975606918335","3.727975606918335","3.727975606918335","","",""
"882","","","","","","","3.8285975456237793","3.8285975456237793","3.8285975456237793","","","","3.6895015239715576","3.6895015239715576","3.6895015239715576","","",""
"883","","","","","","","3.8440937995910645","3.8440937995910645","3.8440937995910645","","","","3.7135050296783447","3.7135050296783447","3.7135050296783447","","",""
"884","","","","","","","3.8803532123565674","3.8803532123565674","3.8803532123565674","","","","3.741729497909546","3.741729497909546","3.741729497909546","","",""
"885","","","","","","","3.8358535766601562","3.8358535766601562","3.8358535766601562","","","","3.7019431591033936","3.7019431591033936","3.7019431591033936","","",""
"886","","","","","","","3.8332812786102295","3.8332812786102295","3.8332812786102295","","","","3.6901934146881104","3.6901934146881104","3.6901934146881104","","",""
"887","","","","","","","3.8540971279144287","3.8540971279144287","3.8540971279144287","","","","3.7192020416259766","3.7192020416259766","3.7192020416259766","","",""
"888","","","","","","","3.878873586654663","3.878873586654663","3.878873586654663","","","","3.738837957382202","3.738837957382202","3.738837957382202","","",""
"889","","","","","","","3.8960819244384766","3.8960819244384766","3.8960819244384766","","","","3.7559609413146973","3.7559609413146973","3.7559609413146973","","",""
"890","","","","","","","3.8608627319335938","3.8608627319335938","3.8608627319335938","","","","3.716489553451538","3.716489553451538","3.716489553451538","","",""
"891","","","","","","","3.8705508708953857","3.8705508708953857","3.8705508708953857","","","","3.729336738586426","3.729336738586426","3.729336738586426","","",""
"892","","","","","","","3.893233299255371","3.893233299255371","3.893233299255371","","","","3.7475247383117676","3.7475247383117676","3.7475247383117676","","",""
"893","","","","","","","3.8274290561676025","3.8274290561676025","3.8274290561676025","","","","3.6705410480499268","3.6705410480499268","3.6705410480499268","","",""
"894","","","","","","","3.844059705734253","3.844059705734253","3.844059705734253","","","","3.688361406326294","3.688361406326294","3.688361406326294","","",""
"895","","","","","","","3.865675687789917","3.865675687789917","3.865675687789917","","","","3.718735933303833","3.718735933303833","3.718735933303833","","",""
"896","","","","","","","3.8595261573791504","3.8595261573791504","3.8595261573791504","","","","3.7064874172210693","3.7064874172210693","3.7064874172210693","","",""
"897","","","","","","","3.8595738410949707","3.8595738410949707","3.8595738410949707","","","","3.717851161956787","3.717851161956787","3.717851161956787","","",""
"898","","","","","","","3.8781540393829346","3.8781540393829346","3.8781540393829346","","","","3.7374677658081055","3.7374677658081055","3.7374677658081055","","",""
"899","","","","","","","3.877220869064331","3.877220869064331","3.877220869064331","","","","3.7370963096618652","3.7370963096618652","3.7370963096618652","","",""
"900","","","","","","","3.8734021186828613","3.8734021186828613","3.8734021186828613","","","","3.736392021179199","3.736392021179199","3.736392021179199","","",""
"901","","","","","","","3.8766047954559326","3.8766047954559326","3.8766047954559326","","","","3.7376394271850586","3.7376394271850586","3.7376394271850586","","",""
"902","","","","","","","3.8803796768188477","3.8803796768188477","3.8803796768188477","","","","3.7415692806243896","3.7415692806243896","3.7415692806243896","","",""
"903","","","","","","","3.8368170261383057","3.8368170261383057","3.8368170261383057","","","","3.6973659992218018","3.6973659992218018","3.6973659992218018","","",""
"904","","","","","","","3.869224786758423","3.869224786758423","3.869224786758423","","","","3.731394052505493","3.731394052505493","3.731394052505493","","",""
"905","","","","","","","3.8293039798736572","3.8293039798736572","3.8293039798736572","","","","3.690448760986328","3.690448760986328","3.690448760986328","","",""
"906","","","","","","","3.8311212062835693","3.8311212062835693","3.8311212062835693","","","","3.6962413787841797","3.6962413787841797","3.6962413787841797","","",""
"907","","","","","","","3.8494980335235596","3.8494980335235596","3.8494980335235596","","","","3.7165775299072266","3.7165775299072266","3.7165775299072266","","",""
"908","","","","","","","3.8537850379943848","3.8537850379943848","3.8537850379943848","","","","3.7187578678131104","3.7187578678131104","3.7187578678131104","","",""
"909","","","","","","","3.848231554031372","3.848231554031372","3.848231554031372","","","","3.7151806354522705","3.7151806354522705","3.7151806354522705","","",""
"910","","","","","","","3.8833465576171875","3.8833465576171875","3.8833465576171875","","","","3.748992919921875","3.748992919921875","3.748992919921875","","",""
"911","","","","","","","3.847036123275757","3.847036123275757","3.847036123275757","","","","3.71465802192688","3.71465802192688","3.71465802192688","","",""
"912","","","","","","","3.869058132171631","3.869058132171631","3.869058132171631","","","","3.7393882274627686","3.7393882274627686","3.7393882274627686","","",""
"913","","","","","","","3.8432717323303223","3.8432717323303223","3.8432717323303223","","","","3.71689510345459","3.71689510345459","3.71689510345459","","",""
"914","","","","","","","3.8381848335266113","3.8381848335266113","3.8381848335266113","","","","3.71114182472229","3.71114182472229","3.71114182472229","","",""
"915","","","","","","","3.8409407138824463","3.8409407138824463","3.8409407138824463","","","","3.71073579788208","3.71073579788208","3.71073579788208","","",""
"916","","","","","","","3.838103771209717","3.838103771209717","3.838103771209717","","","","3.706073760986328","3.706073760986328","3.706073760986328","","",""
"917","","","","","","","3.823493719100952","3.823493719100952","3.823493719100952","","","","3.6874468326568604","3.6874468326568604","3.6874468326568604","","",""
"918","","","","","","","3.8395912647247314","3.8395912647247314","3.8395912647247314","","","","3.706036329269409","3.706036329269409","3.706036329269409","","",""
"919","","","","","","","3.8543949127197266","3.8543949127197266","3.8543949127197266","","","","3.7244110107421875","3.7244110107421875","3.7244110107421875","","",""
"920","","","","","","","3.820437431335449","3.820437431335449","3.820437431335449","","","","3.6864490509033203","3.6864490509033203","3.6864490509033203","","",""
"921","","","","","","","3.837334394454956","3.837334394454956","3.837334394454956","","","","3.7017359733581543","3.7017359733581543","3.7017359733581543","","",""
"922","","","","","","","3.8754608631134033","3.8754608631134033","3.8754608631134033","","","","3.7431881427764893","3.7431881427764893","3.7431881427764893","","",""
"923","","","","","","","3.8355889320373535","3.8355889320373535","3.8355889320373535","","","","3.709622383117676","3.709622383117676","3.709622383117676","","",""
"924","","","","","","","3.8342857360839844","3.8342857360839844","3.8342857360839844","","","","3.709855318069458","3.709855318069458","3.709855318069458","","",""
"925","","","","","","","3.8305437564849854","3.8305437564849854","3.8305437564849854","","","","3.701897382736206","3.701897382736206","3.701897382736206","","",""
"926","","","","","","","3.8375535011291504","3.8375535011291504","3.8375535011291504","","","","3.7124359607696533","3.7124359607696533","3.7124359607696533","","",""
"927","","","","","","","3.802704334259033","3.802704334259033","3.802704334259033","","","","3.674306869506836","3.674306869506836","3.674306869506836","","",""
"928","","","","","","","3.796868324279785","3.796868324279785","3.796868324279785","","","","3.6711905002593994","3.6711905002593994","3.6711905002593994","","",""
"929","","","","","","","3.832104206085205","3.832104206085205","3.832104206085205","","","","3.7061924934387207","3.7061924934387207","3.7061924934387207","","",""
"930","","","","","","","3.8444478511810303","3.8444478511810303","3.8444478511810303","","","","3.722668409347534","3.722668409347534","3.722668409347534","","",""
"931","","","","","","","3.8567264080047607","3.8567264080047607","3.8567264080047607","","","","3.7349138259887695","3.7349138259887695","3.7349138259887695","","",""
"932","","","","","","","3.8181865215301514","3.8181865215301514","3.8181865215301514","","","","3.6895523071289062","3.6895523071289062","3.6895523071289062","","",""
"933","","","","","","","3.8125250339508057","3.8125250339508057","3.8125250339508057","","","","3.68219256401062","3.68219256401062","3.68219256401062","","",""
"934","","","","","","","3.81471586227417","3.81471586227417","3.81471586227417","","","","3.682302236557007","3.682302236557007","3.682302236557007","","",""
"935","","","","","","","3.842545986175537","3.842545986175537","3.842545986175537","","","","3.705129623413086","3.705129623413086","3.705129623413086","","",""
"936","","","","","","","3.8100273609161377","3.8100273609161377","3.8100273609161377","","","","3.6741952896118164","3.6741952896118164","3.6741952896118164","","",""
"937","","","","","","","3.854578733444214","3.854578733444214","3.854578733444214","","","","3.7149689197540283","3.7149689197540283","3.7149689197540283","","",""
"938","","","","","","","3.8377256393432617","3.8377256393432617","3.8377256393432617","","","","3.700531244277954","3.700531244277954","3.700531244277954","","",""
"939","","","","","","","3.8415603637695312","3.8415603637695312","3.8415603637695312","","","","3.702265739440918","3.702265739440918","3.702265739440918","","",""
"940","","","","","","","3.8589067459106445","3.8589067459106445","3.8589067459106445","","","","3.7250993251800537","3.7250993251800537","3.7250993251800537","","",""
"941","","","","","","","3.823125123977661","3.823125123977661","3.823125123977661","","","","3.6880271434783936","3.6880271434783936","3.6880271434783936","","",""
"942","","","","","","","3.8295044898986816","3.8295044898986816","3.8295044898986816","","","","3.6954991817474365","3.6954991817474365","3.6954991817474365","","",""
"943","","","","","","","3.809080123901367","3.809080123901367","3.809080123901367","","","","3.674070119857788","3.674070119857788","3.674070119857788","","",""
"944","","","","","","","3.8145666122436523","3.8145666122436523","3.8145666122436523","","","","3.676833152770996","3.676833152770996","3.676833152770996","","",""
"945","","","","","","","3.7968029975891113","3.7968029975891113","3.7968029975891113","","","","3.660233497619629","3.660233497619629","3.660233497619629","","",""
"946","","","","","","","3.883793592453003","3.883793592453003","3.883793592453003","","","","3.7476844787597656","3.7476844787597656","3.7476844787597656","","",""
"947","","","","","","","3.8324718475341797","3.8324718475341797","3.8324718475341797","","","","3.6987106800079346","3.6987106800079346","3.6987106800079346","","",""
"948","","","","","","","3.8238048553466797","3.8238048553466797","3.8238048553466797","","","","3.690157890319824","3.690157890319824","3.690157890319824","","",""
"949","","","","","","","3.820268392562866","3.820268392562866","3.820268392562866","","","","3.6884195804595947","3.6884195804595947","3.6884195804595947","","",""
"950","","","","","","","3.829477548599243","3.829477548599243","3.829477548599243","","","","3.701272487640381","3.701272487640381","3.701272487640381","","",""
"951","","","","","","","3.820246934890747","3.820246934890747","3.820246934890747","","","","3.6896631717681885","3.6896631717681885","3.6896631717681885","","",""
"952","","","","","","","3.836848497390747","3.836848497390747","3.836848497390747","","","","3.7104954719543457","3.7104954719543457","3.7104954719543457","","",""
"953","","","","","","","3.8432223796844482","3.8432223796844482","3.8432223796844482","","","","3.7193751335144043","3.7193751335144043","3.7193751335144043","","",""
"954","","","","","","","3.8423004150390625","3.8423004150390625","3.8423004150390625","","","","3.7098922729492188","3.7098922729492188","3.7098922729492188","","",""
"955","","","","","","","3.8084065914154053","3.8084065914154053","3.8084065914154053","","","","3.680478572845459","3.680478572845459","3.680478572845459","","",""
"956","","","","","","","3.845590353012085","3.845590353012085","3.845590353012085","","","","3.7155869007110596","3.7155869007110596","3.7155869007110596","","",""
"957","","","","","","","3.7895474433898926","3.7895474433898926","3.7895474433898926","","","","3.6586482524871826","3.6586482524871826","3.6586482524871826","","",""
"958","","","","","","","3.824530839920044","3.824530839920044","3.824530839920044","","","","3.6942689418792725","3.6942689418792725","3.6942689418792725","","",""
"959","","","","","","","3.8264880180358887","3.8264880180358887","3.8264880180358887","","","","3.69353985786438","3.69353985786438","3.69353985786438","","",""
"960","","","","","","","3.8171043395996094","3.8171043395996094","3.8171043395996094","","","","3.682638645172119","3.682638645172119","3.682638645172119","","",""
"961","","","","","","","3.8479151725769043","3.8479151725769043","3.8479151725769043","","","","3.7122726440429688","3.7122726440429688","3.7122726440429688","","",""
"962","","","","","","","3.7993738651275635","3.7993738651275635","3.7993738651275635","","","","3.660712718963623","3.660712718963623","3.660712718963623","","",""
"963","","","","","","","3.8302559852600098","3.8302559852600098","3.8302559852600098","","","","3.6932733058929443","3.6932733058929443","3.6932733058929443","","",""
"964","","","","","","","3.8122856616973877","3.8122856616973877","3.8122856616973877","","","","3.6769938468933105","3.6769938468933105","3.6769938468933105","","",""
"965","","","","","","","3.815312147140503","3.815312147140503","3.815312147140503","","","","3.6831424236297607","3.6831424236297607","3.6831424236297607","","",""
"966","","","","","","","3.8229005336761475","3.8229005336761475","3.8229005336761475","","","","3.687131881713867","3.687131881713867","3.687131881713867","","",""
"967","","","","","","","3.80263352394104","3.80263352394104","3.80263352394104","","","","3.6677463054656982","3.6677463054656982","3.6677463054656982","","",""
"968","","","","","","","3.784038782119751","3.784038782119751","3.784038782119751","","","","3.6484179496765137","3.6484179496765137","3.6484179496765137","","",""
"969","","","","","","","3.814875602722168","3.814875602722168","3.814875602722168","","","","3.681759834289551","3.681759834289551","3.681759834289551","","",""
"970","","","","","","","3.8136305809020996","3.8136305809020996","3.8136305809020996","","","","3.6798434257507324","3.6798434257507324","3.6798434257507324","","",""
"971","","","","","","","3.782132148742676","3.782132148742676","3.782132148742676","","","","3.65212345123291","3.65212345123291","3.65212345123291","","",""
"972","","","","","","","3.813659906387329","3.813659906387329","3.813659906387329","","","","3.683994770050049","3.683994770050049","3.683994770050049","","",""
"973","","","","","","","3.785280704498291","3.785280704498291","3.785280704498291","","","","3.6636598110198975","3.6636598110198975","3.6636598110198975","","",""
"974","","","","","","","3.798731565475464","3.798731565475464","3.798731565475464","","","","3.6746435165405273","3.6746435165405273","3.6746435165405273","","",""
"975","","","","","","","3.8185815811157227","3.8185815811157227","3.8185815811157227","","","","3.696288824081421","3.696288824081421","3.696288824081421","","",""
"976","","","","","","","3.8186302185058594","3.8186302185058594","3.8186302185058594","","","","3.690730333328247","3.690730333328247","3.690730333328247","","",""
"977","","","","","","","3.799832582473755","3.799832582473755","3.799832582473755","","","","3.67220139503479","3.67220139503479","3.67220139503479","","",""
"978","","","","","","","3.8083438873291016","3.8083438873291016","3.8083438873291016","","","","3.6834964752197266","3.6834964752197266","3.6834964752197266","","",""
"979","","","","","","","3.8171257972717285","3.8171257972717285","3.8171257972717285","","","","3.6927857398986816","3.6927857398986816","3.6927857398986816","","",""
"980","","","","","","","3.7946765422821045","3.7946765422821045","3.7946765422821045","","","","3.668944835662842","3.668944835662842","3.668944835662842","","",""
"981","","","","","","","3.8022115230560303","3.8022115230560303","3.8022115230560303","","","","3.6725783348083496","3.6725783348083496","3.6725783348083496","","",""
"982","","","","","","","3.803677797317505","3.803677797317505","3.803677797317505","","","","3.676830530166626","3.676830530166626","3.676830530166626","","",""
"983","","","","","","","3.8347997665405273","3.8347997665405273","3.8347997665405273","","","","3.7059690952301025","3.7059690952301025","3.7059690952301025","","",""
"984","","","","","","","3.832975387573242","3.832975387573242","3.832975387573242","","","","3.698824882507324","3.698824882507324","3.698824882507324","","",""
"985","","","","","","","3.802377462387085","3.802377462387085","3.802377462387085","","","","3.675724983215332","3.675724983215332","3.675724983215332","","",""
"986","","","","","","","3.807300329208374","3.807300329208374","3.807300329208374","","","","3.6758899688720703","3.6758899688720703","3.6758899688720703","","",""
"987","","","","","","","3.813063859939575","3.813063859939575","3.813063859939575","","","","3.676942825317383","3.676942825317383","3.676942825317383","","",""
"988","","","","","","","3.821547031402588","3.821547031402588","3.821547031402588","","","","3.68998646736145","3.68998646736145","3.68998646736145","","",""
"989","","","","","","","3.785480499267578","3.785480499267578","3.785480499267578","","","","3.650912046432495","3.650912046432495","3.650912046432495","","",""
"990","","","","","","","3.790099620819092","3.790099620819092","3.790099620819092","","","","3.6543967723846436","3.6543967723846436","3.6543967723846436","","",""
"991","","","","","","","3.7952709197998047","3.7952709197998047","3.7952709197998047","","","","3.6629867553710938","3.6629867553710938","3.6629867553710938","","",""
"992","","","","","","","3.807304859161377","3.807304859161377","3.807304859161377","","","","3.676622152328491","3.676622152328491","3.676622152328491","","",""
"993","","","","","","","3.7949116230010986","3.7949116230010986","3.7949116230010986","","","","3.663309335708618","3.663309335708618","3.663309335708618","","",""
"994","","","","","","","3.829162359237671","3.829162359237671","3.829162359237671","","","","3.697277545928955","3.697277545928955","3.697277545928955","","",""
"995","","","","","","","3.7970409393310547","3.7970409393310547","3.7970409393310547","","","","3.66558837890625","3.66558837890625","3.66558837890625","","",""
"996","","","","","","","3.8056375980377197","3.8056375980377197","3.8056375980377197","","","","3.6731631755828857","3.6731631755828857","3.6731631755828857","","",""
"997","","","","","","","3.8030309677124023","3.8030309677124023","3.8030309677124023","","","","3.6714022159576416","3.6714022159576416","3.6714022159576416","","",""
"998","","","","","","","3.7771031856536865","3.7771031856536865","3.7771031856536865","","","","3.6418395042419434","3.6418395042419434","3.6418395042419434","","",""
"999","","","","","","","3.7949986457824707","3.7949986457824707","3.7949986457824707","","","","3.660116195678711","3.660116195678711","3.660116195678711","","",""
"1000","","","","","","","3.8342385292053223","3.8342385292053223","3.8342385292053223","","","","3.6956260204315186","3.6956260204315186","3.6956260204315186","","",""
"1001","","","","","","","3.8200111389160156","3.8200111389160156","3.8200111389160156","","","","3.6753249168395996","3.6753249168395996","3.6753249168395996","","",""
"1002","","","","","","","3.7952263355255127","3.7952263355255127","3.7952263355255127","","","","3.6478664875030518","3.6478664875030518","3.6478664875030518","","",""
"1003","","","","","","","3.8120691776275635","3.8120691776275635","3.8120691776275635","","","","3.673403739929199","3.673403739929199","3.673403739929199","","",""
"1004","","","","","","","3.789381980895996","3.789381980895996","3.789381980895996","","","","3.6477601528167725","3.6477601528167725","3.6477601528167725","","",""
"1005","","","","","","","3.7754008769989014","3.7754008769989014","3.7754008769989014","","","","3.6407556533813477","3.6407556533813477","3.6407556533813477","","",""
"1006","","","","","","","3.816300630569458","3.816300630569458","3.816300630569458","","","","3.6778581142425537","3.6778581142425537","3.6778581142425537","","",""
"1007","","","","","","","3.7731547355651855","3.7731547355651855","3.7731547355651855","","","","3.6327428817749023","3.6327428817749023","3.6327428817749023","","",""
"1008","","","","","","","3.8505258560180664","3.8505258560180664","3.8505258560180664","","","","3.7106704711914062","3.7106704711914062","3.7106704711914062","","",""
"1009","","","","","","","3.7911529541015625","3.7911529541015625","3.7911529541015625","","","","3.657862901687622","3.657862901687622","3.657862901687622","","",""
"1010","","","","","","","3.8026063442230225","3.8026063442230225","3.8026063442230225","","","","3.6695003509521484","3.6695003509521484","3.6695003509521484","","",""
"1011","","","","","","","3.8051211833953857","3.8051211833953857","3.8051211833953857","","","","3.6736366748809814","3.6736366748809814","3.6736366748809814","","",""
"1012","","","","","","","3.7810072898864746","3.7810072898864746","3.7810072898864746","","","","3.6489171981811523","3.6489171981811523","3.6489171981811523","","",""
"1013","","","","","","","3.7812767028808594","3.7812767028808594","3.7812767028808594","","","","3.649264097213745","3.649264097213745","3.649264097213745","","",""
"1014","","","","","","","3.8022096157073975","3.8022096157073975","3.8022096157073975","","","","3.6677751541137695","3.6677751541137695","3.6677751541137695","","",""
"1015","","","","","","","3.7989654541015625","3.7989654541015625","3.7989654541015625","","","","3.6643714904785156","3.6643714904785156","3.6643714904785156","","",""
"1016","","","","","","","3.797194242477417","3.797194242477417","3.797194242477417","","","","3.6661410331726074","3.6661410331726074","3.6661410331726074","","",""
"1017","","","","","","","3.7744460105895996","3.7744460105895996","3.7744460105895996","","","","3.6465554237365723","3.6465554237365723","3.6465554237365723","","",""
"1018","","","","","","","3.7749757766723633","3.7749757766723633","3.7749757766723633","","","","3.6437442302703857","3.6437442302703857","3.6437442302703857","","",""
"1019","","","","","","","3.777980089187622","3.777980089187622","3.777980089187622","","","","3.6469733715057373","3.6469733715057373","3.6469733715057373","","",""
"1020","","","","","","","3.8010759353637695","3.8010759353637695","3.8010759353637695","","","","3.6744401454925537","3.6744401454925537","3.6744401454925537","","",""
"1021","","","","","","","3.7758407592773438","3.7758407592773438","3.7758407592773438","","","","3.6444244384765625","3.6444244384765625","3.6444244384765625","","",""
"1022","","","","","","","3.7498743534088135","3.7498743534088135","3.7498743534088135","","","","3.618650436401367","3.618650436401367","3.618650436401367","","",""
"1023","","","","","","","3.8033432960510254","3.8033432960510254","3.8033432960510254","","","","3.6731882095336914","3.6731882095336914","3.6731882095336914","","",""
"1024","","","","","","","3.7929208278656006","3.7929208278656006","3.7929208278656006","","","","3.661207675933838","3.661207675933838","3.661207675933838","","",""
"1025","","","","","","","3.8292675018310547","3.8292675018310547","3.8292675018310547","","","","3.6959052085876465","3.6959052085876465","3.6959052085876465","","",""
"1026","","","","","","","3.7971951961517334","3.7971951961517334","3.7971951961517334","","","","3.6584420204162598","3.6584420204162598","3.6584420204162598","","",""
"1027","","","","","","","3.760140895843506","3.760140895843506","3.760140895843506","","","","3.619931936264038","3.619931936264038","3.619931936264038","","",""
"1028","","","","","","","3.7927448749542236","3.7927448749542236","3.7927448749542236","","","","3.6510212421417236","3.6510212421417236","3.6510212421417236","","",""
"1029","","","","","","","3.792592763900757","3.792592763900757","3.792592763900757","","","","3.6500399112701416","3.6500399112701416","3.6500399112701416","","",""
"1030","","","","","","","3.8127951622009277","3.8127951622009277","3.8127951622009277","","","","3.669234037399292","3.669234037399292","3.669234037399292","","",""
"1031","","","","","","","3.8185977935791016","3.8185977935791016","3.8185977935791016","","","","3.685370683670044","3.685370683670044","3.685370683670044","","",""
"1032","","","","","","","3.791494607925415","3.791494607925415","3.791494607925415","","","","3.6540603637695312","3.6540603637695312","3.6540603637695312","","",""
"1033","","","","","","","3.754626512527466","3.754626512527466","3.754626512527466","","","","3.6237661838531494","3.6237661838531494","3.6237661838531494","","",""
"1034","","","","","","","3.800814628601074","3.800814628601074","3.800814628601074","","","","3.6699540615081787","3.6699540615081787","3.6699540615081787","","",""
"1035","","","","","","","3.810826539993286","3.810826539993286","3.810826539993286","","","","3.683058023452759","3.683058023452759","3.683058023452759","","",""
"1036","","","","","","","3.8011581897735596","3.8011581897735596","3.8011581897735596","","","","3.6745362281799316","3.6745362281799316","3.6745362281799316","","",""
"1037","","","","","","","3.7838339805603027","3.7838339805603027","3.7838339805603027","","","","3.66373348236084","3.66373348236084","3.66373348236084","","",""
"1038","","","","","","","3.7847132682800293","3.7847132682800293","3.7847132682800293","","","","3.6660969257354736","3.6660969257354736","3.6660969257354736","","",""
"1039","","","","","","","3.7900454998016357","3.7900454998016357","3.7900454998016357","","","","3.676898956298828","3.676898956298828","3.676898956298828","","",""
"1040","","","","","","","3.7690670490264893","3.7690670490264893","3.7690670490264893","","","","3.663825273513794","3.663825273513794","3.663825273513794","","",""
"1041","","","","","","","3.776219367980957","3.776219367980957","3.776219367980957","","","","3.6685969829559326","3.6685969829559326","3.6685969829559326","","",""
"1042","","","","","","","3.7725019454956055","3.7725019454956055","3.7725019454956055","","","","3.658804178237915","3.658804178237915","3.658804178237915","","",""
"1043","","","","","","","3.7470879554748535","3.7470879554748535","3.7470879554748535","","","","3.631728172302246","3.631728172302246","3.631728172302246","","",""
"1044","","","","","","","3.7827672958374023","3.7827672958374023","3.7827672958374023","","","","3.6664106845855713","3.6664106845855713","3.6664106845855713","","",""
"1045","","","","","","","3.8049447536468506","3.8049447536468506","3.8049447536468506","","","","3.686164140701294","3.686164140701294","3.686164140701294","","",""
"1046","","","","","","","3.7607481479644775","3.7607481479644775","3.7607481479644775","","","","3.6385090351104736","3.6385090351104736","3.6385090351104736","","",""
"1047","","","","","","","3.776681661605835","3.776681661605835","3.776681661605835","","","","3.6540324687957764","3.6540324687957764","3.6540324687957764","","",""
"1048","","","","","","","3.7717480659484863","3.7717480659484863","3.7717480659484863","","","","3.6485636234283447","3.6485636234283447","3.6485636234283447","","",""
"1049","","","","","","","3.760434627532959","3.760434627532959","3.760434627532959","","","","3.637087821960449","3.637087821960449","3.637087821960449","","",""
"1050","","","","","","","3.7696163654327393","3.7696163654327393","3.7696163654327393","","","","3.645615577697754","3.645615577697754","3.645615577697754","","",""
"1051","","","","","","","3.7621283531188965","3.7621283531188965","3.7621283531188965","","","","3.632646083831787","3.632646083831787","3.632646083831787","","",""
"1052","","","","","","","3.7798666954040527","3.7798666954040527","3.7798666954040527","","","","3.6478469371795654","3.6478469371795654","3.6478469371795654","","",""
"1053","","","","","","","3.7828569412231445","3.7828569412231445","3.7828569412231445","","","","3.6512558460235596","3.6512558460235596","3.6512558460235596","","",""
"1054","","","","","","","3.7855653762817383","3.7855653762817383","3.7855653762817383","","","","3.6531271934509277","3.6531271934509277","3.6531271934509277","","",""
"1055","","","","","","","3.7926480770111084","3.7926480770111084","3.7926480770111084","","","","3.657033920288086","3.657033920288086","3.657033920288086","","",""
"1056","","","","","","","3.7739436626434326","3.7739436626434326","3.7739436626434326","","","","3.639608144760132","3.639608144760132","3.639608144760132","","",""
